,titles,first_ps,authors,reply_lps,reply_qs,found_time,ltimes,year,fields
1603,贱人，快去死了吧,从小打到大，不是咄头，就是踹胸，我是个女孩。吃喝嫖赌样样占，把我妈打跑了，离婚，就打我，因为,小快乐啦...,狂乱菊...,67,2017/1/1,6月6日,2017,4958172979
1604,真的绝望了，无处发泄,这么多年，我为我妈感到不值，也好想他们离婚，(以下“父亲”二字用“那个人”代替吧）,说不出的...,z693808828,27,2017/5/1,6月5日,2017,5135296363
1605,都是女人，为什么这类女人容易被家暴？,为什么你会被家暴？你有想过吗？1.在谈恋爱的热恋期，只看到玫瑰，没看到为一点小事就对你大喊大叫，,飞鸿yes,飞鸿yes,11,2017/6/1,6月5日,2017,5147379389
1606,我该怎么办？,我是一名普通初二女生，我一直和母亲一起居住，但我三年级時我的父亲从老家搬来同住。一开始还好，,红线是粘...,流浪女孩...,16,2017/4/1,6月5日,2017,5065118342
1607,那些女人施暴男人的呢,这世界真可笑 男人动手打女人 人们都会站在女人一边 唾弃男人 可女人动手 一般人却觉得没什么 当成是,纨绔子弟8...,温柔的小...,5,2017/2/1,5月29日,2017,4986694764
1608,家暴,家暴男各种类型剧情家暴，前提建立在没有任何不忠于婚姻的问题：1许多女人把夫妻互掐也报警说是家暴,刘某刘冬青,或许未相...,4,2017/4/1,5月29日,2017,5053120416
1609,《家暴面前男女平等是法治的进步》-----来源：光明网,在许多人的印象中，家暴具有鲜明的性别色彩；女性往往成为家暴的受害者，承受着痛苦与伤害。然而，首张男子反家暴“人身保护令”犹如一面镜子，观照出社会变迁的集成影像。 因婚后夫妻双方多次发生争吵并被妻子李女士家暴，家住北京门头沟的张先生来到法院申请人身安全保护令。近日，门头沟法院发出保护令，要求李女士停止家暴并且不再骚扰张先生，如李女士不遵守保护令，情节严重可追究刑事责任。据了解，这是北京市法院首次向男,寒潭玄曳...,或许未相...,7,2017/4/1,5月29日,2017,5070972218
1610,一个男人经常受到家暴，该怎么办,男人虽不算十分优秀，但也勤恳，对家里任劳任怨，也是家里经济的主要来源，可长期却受到家庭暴力，,羊儿山上...,或许未相...,17,2017/4/1,5月29日,2017,5065194240
1611,可耻可恶的家暴，我就是受害者,,诺妞不哭,zhuangmemelove,37,2016/4/1,5月29日,2017,4503790062
1612,心情特别的难过  我的童年是黑暗的,我的童年最开心的就是骑在爸爸的肩膀上 还记得很小的时候 我爸回家身上总是有血 那时候最不开心的是,无名小卒...,强袭Greymon,18,2017/3/1,5月29日,2017,5025253163
1613,再次告诉大家家暴这种事有第一次就有第二次,对付家暴最好的方法就是离婚，不离婚也得分居，坚决不要和好，和好下一次挨打只会变本加利。,老爷的琴,温柔的小...,13,2015/4/1,5月29日,2017,3710572760
1614,区别对待太明显,可能是长大了开始懂了…… 家里区别对待特别明显，就说是重男轻女吧 什么事儿我哥哥都是优先地，之前,五花和皮蛋,五花和皮蛋,5,2017/5/1,5月28日,2017,5136778912
1615,我今天收到一束花,这是一个外国的短诗，分享给受到家暴伤害的大家 我今天收到一束花，今天不是我的生日也不是什么特殊的日子，昨晚我们第一次大吵一架，他说了很多辱骂我的话，那些话很伤人，但我知道他一定很抱歉，那不是他想说的，所以我今天收到一束花。 我今天收到一束花，今天不是周年纪念也不是什么特殊的日子，昨晚他把我的头按在墙上并第一次殴打了我，我知道他很抱歉，我会尝试原谅他，所以我今天收到一束花。 我今天收到一束花，今天不是情,薇尔海明...,孜然地...,7,2017/5/1,5月28日,2017,5135005596
1616,家暴 这种日子再也不想过下去了,我是一个成年人，周岁18 已过完周岁生日 但是是一个在校学生，今年高三，还有一个半月高考，可是还是,天使醉泪,光荣戒酒...,20,2017/4/1,5月28日,2017,5091426903
1617,看了很多女同志的贴，我男的，从小没有受到肉体家暴，就是冷漠的,除此之外，我家也没什么，我爸就是脾气大点，冷暖点，我和我妈也没什么沟通，仅此而已，算是不幸中,孤独人格...,暧你xy,5,2017/5/1,5月28日,2017,5136016297
1618,其实碰到家暴男我是反对离婚的，理由如下,家暴是性格因素，是改不了的，一旦离婚，男的就继续祸害别人，这样从根本上就解决不了问题，你自己,big59big,猫和凉秋,37,2017/2/1,5月27日,2017,5000681077
1619,这算不算家暴,前天跟男朋友同学一起打麻将，当时他也在，然后他不会，教他他也没学会，我说了一句是不是打球脑子,dyzaz,白水素女,44,2017/4/1,5月27日,2017,5055512292
1620,请问 家暴有哪些热线电话可以求助？,12338根本打不通(￣▽￣")╭,忍不住数羊,你好我是...,4,2017/5/1,5月27日,2017,5134235379
1621,我的父亲,今晚又梦到他了，梦里的皮带抽在身上还是那么真实。 我今年29了，独自一人从东北来到南方打工，男人,罗辑思维德,某一方蓝...,9,2017/5/1,5月26日,2017,5131705006
1622,『这种人太过分了』他是怎么当父亲的呵呵呵,其实有很多人比我的遭遇更惨，因为家庭暴力被打死的也不罕见，我就是想跟各位跟我一样遭受过或者遭受着家暴的人们倾诉一下。 我的父亲是一名知识分子,茶和人257,牵尘,49,2015/8/1,5月25日,2017,3979814858
1623,对酒后打骂女人的男人可以忍受多久,将近二十年来，每当心里有不快就在酒后向家人发泄，有时稍加反抗，就打刀子威胁，声称杀了你……早就厌倦了早就绝望了，但孩子已长大，犹豫不能给他完整的家庭而不谈离婚的事。其实，孩子在这样的环境里从小心理阴影沉重，自卑叛逆暴力可能也影响到他的一生……然而，这一切作为父亲却从无任何反省和体谅。这一次，决定走出去，从绝望里重生，如果离异就意味着自己放弃曾经努力打拼的财富，但我认了……不知道自己是否够坚决,aa安心,憧憬未来王,18,2014/9/1,5月21日,2017,3294225031
1624,我几乎每天都被家暴，我才10岁有没有人帮帮我!,家里人一打就打到脑子好像反应不过来一样，还把能和我接触的手机不让我接触，让我打不了110。有一次,你好呀呀...,一笛风,10,2017/2/1,5月21日,2017,4977213062
1625,家暴的男人都是懦夫,我报过三次警，警察不会管的。我小孩子三岁以前我为了照顾孩子，把自己的教师工作辞了。在家儿童心,cl_maggie,老年白白虫,8,2017/3/1,5月20日,2017,5045021239
1626,家暴吧吧务招募,招募小吧主三名！,风,太上小君,12,2016/5/1,5月20日,2017,4525126704
1627,大家来谈谈，你们觉得新的家暴法出来了，真的能很好解决家暴的问题,,太上小君,一笛风,2,2017/5/1,5月20日,2017,5124774572
1628,我对刘洲成家暴的看法请大家不要见怪,我不是说那女的我只是说那女的自不量力没能力装什么B，我不是赞成男人家暴随便打女的，我只是说那女,去美国打...,一笛风,2,2017/5/1,5月20日,2017,5123826190
1629,未来的路在何方，何去何从？,二胎刚怀上，老公因为我发脾气摔东西过来掐我，进而矛盾升级，他打了我！我打不过他！ 现在的我很被,时尚AC,孜然地...,13,2017/5/1,5月19日,2017,5106887151
1630,我伙呆！家暴升级3.0版本 “阴招暴力”入侵这个高知家庭,如果你以为家庭暴力还只是伸手打，加脚踹，张口骂，不说话、拒绝性生活这些套路的话，那你就out了。,这就胡了,这就胡了,19,2017/5/1,5月19日,2017,5123346709
1631,父亲家暴导致严重心理问题,我父母都算是知识分子，我爸从小打我的原因就是想发泄，而且一打打到我二十六岁。 我爸是个老好人，,骗子不能...,落英缤纷...,24,2017/5/1,5月19日,2017,5113872357
1632,假如你追一个女人那个女人一次又又一次拒绝你,假如你追一个女人那个女人一次又又一次拒绝你，最后你强迫那个女人跟你在一起，这之后那个女人心态,去美国打...,feizhouyihao,6,2017/5/1,5月19日,2017,5119325815
1633,进了这贴吧又失眠了，无尽的痛苦回忆，,,无情觉123,无情觉123,0,2017/5/1,5月18日,2017,5120835941
1634,#刘洲成家暴怀孕妻子#《不要和陌生人说话》,小时候看《不要和陌生人说话》留下心理阴影，愿所有的渣男都原地爆炸！,零零时刻...,零零时刻...,0,2017/5/1,5月17日,2017,5120165601
1635,#刘洲成家暴怀孕妻子# 渣子都不如啊,,cdkgtl,cdkgtl,0,2017/5/1,5月17日,2017,5120071156
1636,被家暴怎么办？,,amy乐,往事如意,3,2017/3/1,5月16日,2017,5019463259
1637,这算家暴吗,,过得不太好l,漫过苏缇,50,2016/11/1,5月13日,2017,4849075858
1638,大家好 我现在很无助 老公出轨了 经常打我 现在家里锁也被他换,,宝贝稀稀乖,他的爷爷,9,2017/4/1,5月12日,2017,5093970599
1639,家暴对孩子的影响到底有多深（反家暴法有感）,,PYB1993518,卡农剧本,0,2016/3/1,5月11日,2017,4404497036
1640,我们做了什么？让你们这么恨？亏我叫你一声爸！,无数次歇斯底里面临崩溃，那种绝望无助的感觉也只有你们懂吧。好多好多情绪好多好多话藏在心里，压,喵步小雨...,喵步小雨...,360,2016/2/1,4月7日,2017,4371132550
1641,撕毁父母离婚协议书，女童被父亲殴打吊起,一8岁女童因撕毁了父母的离婚协议书，还破坏了家里的物品，被生父打了一顿，随后父亲将其吊起，拍下,黑色禁药,黑色禁药,0,2017/5/1,5月6日,2017,5104435136
1642,以孩子之名,看了许多受家暴者都说为了孩子不离婚，你们觉得孩子在这种暴力的家庭成长幸福吗？我的体会是担心，,养儿烦恼,安子帝Q_Zone,4,2017/5/1,5月5日,2017,5096379138
1643,Help me...,,seer1230,ALa贴吧管家,7,2017/2/1,5月3日,2017,4989781234
1644,我想问一下大家,是不是辛苦养大孩子，对孩子从小以来的家暴就可以被原谅？我是单亲家庭，家里还有两个妹妹。妈妈从,林允涵e,心痛要努...,5,2017/4/1,5月3日,2017,5070935668
1645,求求你们这些被家暴的不要以孩子为借口了,从小就在这样的环境中长大 渐渐的已经麻木了 总以孩子为借口 借口不离婚借口为了孩子好 殊不知什么才,雪雪,雪雪,0,2017/5/1,5月3日,2017,5099193549
1646,今天突然做了一个梦,想起了我遥远的小时候。,瓦瓦55,帝豪丶峰哥,32,2017/4/1,4月29日,2017,5081385748
1647,家暴让我一直单身,我是个家暴者，确切的说事语言暴力。我没有和历任女友主动动手过，被打，忍不住换手，但是我语言暴,黑天heart,温柔的小...,36,2017/4/1,4月28日,2017,5080262431
1648,（讨论）家暴对他们的行为感到自豪吗？,我就是单纯想知道，对于家暴者来说，伤害自己家人的行为，在他们的心里是很荣耀的一件事情吗？,小宥骨头,吃饭睡觉...,40,2017/2/1,4月6日,2017,4964819440
1649,无法想象我也会被家暴,去年结婚，结婚后挣的钱没给我一毛，都给他爸妈了，反而我还给了他爸妈七万块，后来我发现这俩人越,夏的蔷薇...,白雪雅0503,30,2017/3/1,4月19日,2017,5025769537
1650,家暴男分手都难,请神容易送神难，这种男人人格就有问题，他吃定你软弱，你好不容易给他轰走了，未来他还要插足你的生活，你跟谁交往，谁谁不如他，他非要给你做个指点，这种男人最好别结婚，别恋爱，祸害人,习惯安静,温柔的小...,8,2017/4/1,4月17日,2017,5054829040
1651,我该离婚吗,这是昨天打的，因为我骂了他几句，他说我不尊重他、这样打我是对他的公平,魔鬼来自...,贝塔,298,2015/1/1,4月16日,2017,3557124149
1652,被老公打到门牙磕断，鼻梁积液，后背淤青,是我先动的手，打了他一巴掌，然后他给了我好几个耳光，把我怂倒撞到床脚导致腰磕伤，怂到地上导致,灰天的椰子,戴高乐06,19,2017/3/1,4月16日,2017,5037592864
1653,有能悔改的施暴者吗？,暴力倾向真的是不能改的吗？那家暴男不是最后都孤独终老了？真的没有经过心理咨询改掉暴力倾向的例,bluemilkshake,习惯安静,63,2016/7/1,4月14日,2017,4705004206
1654,我受够了?,叔叔阿姨哥哥姐姐们求求你们帮帮我! 先来一张昨天割腕的照片.,软萌的欧...,听闻远方...,267,2017/1/1,4月14日,2017,4956594454
1655,怎么算家暴,虽然从来没动手打过 但是每次喝醉都很作 也经常用语言糟蹋侮辱我 比我大9岁 平时对我特别好 昨天因为,大静静5334,似风前絮,6,2017/4/1,4月13日,2017,5069154027
1656,我爸用烟头烫我嘴不让我出门我该不该告他,本来我爸对我就很差，只要我犯了错基本都是被踢到墙上扇脸，他又沉迷游戏，今天我妈刚去上班他就起,乒乒乓乓3...,i蜜茶,9,2017/4/1,4月13日,2017,5054085953
1657,受伤不得不忍,结婚十几年了就忍了十几年了。生活就像做贼一样如履薄冰，我的处处忍让换来的是他的咄咄逼人多少次,孤影伊人9...,白雪雅0503,11,2017/4/1,4月13日,2017,5063384455
1658,单亲家庭会出现暴力男么,这是家教问题，某些北方男人自己没有任何本事，还有大男子主义，父亲应该教育儿子有担当，有上进心，和责任心。单亲家庭父亲教育这块缺失了，如果恋爱阶段你发现女孩任性，出轨，花心等不良缺点，可以和她谈，如果发现她改不了可以直接拜拜，因为三观不一样，暴打是解决不了任何问题的，只会让她更加仇恨你，男人自私懒惰出轨嫖娼也有很多缺点，难道女人应该去暴打男人么，还打的理所当然，如果发现不合适，赶紧分手，已婚有了小孩,习惯安静,莺歌燕舞2...,3,2017/4/1,4月12日,2017,5068454086
